params,precision_mean,recall_mean,roc_auc_mean,accuracy_mean,f1_mean
"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8536436516319188,0.7446940726577438,0.8363540112808998,0.7504515727187792,0.7954427386066695
"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'reg_lambda': 1.0, 'subsample': 1.0}",0.8493452475644189,0.7561185468451243,0.8363531889644709,0.7537215820616631,0.800021804032974
"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 1, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8524794980678205,0.7452676864244743,0.8363380028091184,0.7499844285269386,0.7952649926237332
"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 0.1, 'subsample': 0.8}",0.8531801769768691,0.7431644359464626,0.8363288291751889,0.7493304266583619,0.7943741707508909
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 1, 'reg_lambda': 0.1, 'subsample': 0.8}",0.8528061128727863,0.7453632887189293,0.8363002830477226,0.7502647150420428,0.7954666710269894
"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'reg_lambda': 0.1, 'subsample': 1.0}",0.8405528605642459,0.7790152963671129,0.8362827687757267,0.7597321706633446,0.8086104314526903
"{'colsample_bytree': 0.6, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'reg_lambda': 0.1, 'subsample': 1.0}",0.8467897622392812,0.7570267686424474,0.8362780911835719,0.7524447212706322,0.7993876048819715
"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 0.1, 'subsample': 0.8}",0.8533366186016595,0.7451720841300191,0.8362530906282413,0.7505138586110245,0.7955847793844696
"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 0.1, 'subsample': 0.8}",0.8484319393372829,0.757887189292543,0.8362504955257443,0.7540018685767673,0.8005876383647819
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8546059453135211,0.7454110898661568,0.8362437247644972,0.7514792899408284,0.7962680147537989
"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'reg_lambda': 0.1, 'subsample': 0.8}",0.84044080737697,0.7803537284894837,0.8362190873099274,0.7603550295857987,0.8092769301253637
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'reg_lambda': 0.1, 'subsample': 0.8}",0.8482562404045415,0.7572657743785851,0.8362178912133034,0.7535658673310496,0.8001735916577847
"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 5, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8495820462178758,0.7555927342256215,0.8362053855959208,0.7535658673310495,0.7998208118787392
"{'colsample_bytree': 0.6, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'reg_lambda': 0.1, 'subsample': 0.8}",0.8480997093251854,0.7567877629063097,0.8361991167680787,0.7532232949236997,0.7998438919934578
"{'colsample_bytree': 0.6, 'gamma': 1.0, 'learning_rate': 0.1, 'max_depth': 7, 'min_child_weight': 5, 'reg_lambda': 1.0, 'subsample': 1.0}",0.8468734124482321,0.7572179732313575,0.8361979313508886,0.7526004360012456,0.7995268863109353
"{'colsample_bytree': 0.8, 'gamma': 1.0, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 1, 'reg_lambda': 1.0, 'subsample': 0.8}",0.852697952645425,0.7460325047801147,0.8361933391942069,0.7505450015571473,0.7957960307959702
"{'colsample_bytree': 0.6, 'gamma': 0.0, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'reg_lambda': 1.0, 'subsample': 1.0}",0.8484960687936868,0.7529158699808794,0.8361842616751846,0.751417004048583,0.7978460100257683
"{'colsample_bytree': 0.8, 'gamma': 0.1, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 1, 'reg_lambda': 1.0, 'subsample': 1.0}",0.8493645870648928,0.7532504780114724,0.8361797656334101,0.7521644347555279,0.7984076333074321
"{'colsample_bytree': 0.6, 'gamma': 0.1, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 1, 'reg_lambda': 0.1, 'subsample': 1.0}",0.8525748342622291,0.7442638623326959,0.8361416186946485,0.7495172843350982,0.7947377379910169
"{'colsample_bytree': 0.8, 'gamma': 0.0, 'learning_rate': 0.05, 'max_depth': 5, 'min_child_weight': 1, 'reg_lambda': 1.0, 'subsample': 0.8}",0.8528763989035653,0.745697896749522,0.8361166715364886,0.7504827156649018,0.795683245026519
