params,precision_mean,recall_mean,roc_auc_mean,accuracy_mean,f1_mean
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 2}",0.8079927017535745,0.6629219409282701,0.7955099388747172,0.7079414512612894,0.728284732676894
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10}",0.8079927017535745,0.6629219409282701,0.7955099388747172,0.7079414512612894,0.728284732676894
"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20}",0.8079927017535745,0.6629219409282701,0.7955099388747172,0.7079414512612894,0.728284732676894
"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2}",0.8023701525655623,0.6436181434599156,0.7838964159086169,0.6959825599501712,0.7142404147436323
"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10}",0.8023701525655623,0.6436181434599156,0.7838964159086169,0.6959825599501712,0.7142404147436323
"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8021920950519338,0.6433544303797468,0.7838923248463846,0.6957645593273124,0.7140115965556004
"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8023147987553404,0.6438291139240506,0.7838670765750589,0.6960448458424165,0.7143517562286672
"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20}",0.80271203440492,0.6441455696202532,0.783799273234827,0.6964185611958891,0.7147061598345426
"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20}",0.8027064478596111,0.6434599156118143,0.7837918932794276,0.6961071317346621,0.7142848211410613
"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 2}",0.8026352240220005,0.6434071729957805,0.7837703349858016,0.6960448458424167,0.714225923517508
"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10}",0.8026352240220005,0.6434071729957805,0.7837703349858016,0.6960448458424167,0.714225923517508
"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20}",0.8026352240220005,0.6434071729957805,0.7837703349858016,0.6960448458424167,0.714225923517508
"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2}",0.8017539091994031,0.642879746835443,0.7836043862604483,0.6952974151354718,0.7135240042983428
"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10}",0.8017539091994031,0.642879746835443,0.7836043862604483,0.6952974151354718,0.7135240042983428
"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20}",0.8021270200945214,0.6418248945147679,0.7835887640179043,0.6950482715664901,0.713029016252224
"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8021945237080745,0.6425632911392405,0.7835835699732074,0.6954219869199626,0.7135132641304139
"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 2}",0.8022380119711968,0.6414029535864979,0.7835621119507148,0.6949236997819993,0.7128156949801755
"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10}",0.8022380119711968,0.6414029535864979,0.7835621119507148,0.6949236997819993,0.7128156949801755
"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20}",0.8022380119711968,0.6414029535864979,0.7835621119507148,0.6949236997819993,0.7128156949801755
"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2}",0.801991098929648,0.6423523206751055,0.7835511422887487,0.6952039862971036,0.7132991035525847
"{'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20}",0.8022329706481385,0.6416139240506329,0.7835480940463013,0.6950171286203675,0.7129439867341568
"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8055282891734998,0.6275843881856541,0.7815845646628483,0.6906259732170662,0.7054928163026072
"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8058104294542646,0.6270042194092827,0.7815043878647864,0.6905325443786982,0.7052367921154925
"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 2}",0.8056030385776601,0.6265822784810127,0.7814830100592,0.6902211149174712,0.7048907405191357
"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10}",0.8056030385776601,0.6265822784810127,0.7814830100592,0.6902211149174712,0.7048907405191357
"{'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 20}",0.8052797663391786,0.6274789029535865,0.7814653623397667,0.69043911554033,0.705333585543488
